Sample,Category,Subject,Rep,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Mediterraneibacter,Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter,Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas,Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Anaerobutyricum,Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Segatella,Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Massiliprevotella,Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides,Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter,Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes,Bacteria_Bacillota_Negativicutes_Veillonellales.Selenomonadales_Veillonellaceae_Veillonella,Bacteria_Bacillota_Negativicutes_Veillonellales.Selenomonadales_Veillonellaceae_Dialister,Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Longibaculum,Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Erysipelotrichaceae.UCG.003,Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelotrichaceae_Holdemania,Bacteria_Bacillota_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus,Bacteria_Bacillota_Bacilli_Lactobacillales_Streptococcaceae_Lactococcus,Bacteria_Pseudomonadota_Gammaproteobacteria_Enterobacterales_Pasteurellaceae_Haemophilus,Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia,Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Alcaligenaceae_Achromobacter,Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella,Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Parasutterella,Bacteria_Pseudomonadota_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Escherichia.Shigella,Bacteria_Pseudomonadota_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Klebsiella,Bacteria_Thermodesulfobacteriota_Desulfovibrionia_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio,Bacteria_Thermodesulfobacteriota_Desulfovibrionia_Desulfovibrionales_Desulfovibrionaceae_Bilophila,Bacteria_Pseudomonadota_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas,Bacteria_Bacillota_Clostridia_Peptostreptococcales.Tissierellales_Anaerovoracaceae_Family.XIII.AD3011.group,Bacteria_Bacillota_Clostridia_Peptostreptococcales.Tissierellales_Anaerovoracaceae_Family.XIII.UCG.001,Bacteria_Bacillota_Clostridia_Peptostreptococcales.Tissierellales_Peptostreptococcaceae_Romboutsia,Bacteria_Bacillota_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae.R.7.group,Bacteria_Actinomycetota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium,Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus,Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Negativibacillus,Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Angelakisella,Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Candidatus.Soleaferrea,Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Ruthenibacterium,Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Gemmiger,Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium,Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Acutalibacter,Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_DTU089,Bacteria_Bacillota_Clostridia_Oscillospirales_Butyricicoccaceae_Agathobaculum,Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_UCG.005,Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_UCG.002,Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_UCG.003,Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214.group,Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_Oscillibacter,Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_Oscillospira,Bacteria_Bacillota_Clostridia_Monoglobales_Monoglobaceae_Monoglobus,Bacteria_Bacillota_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium,Bacteria_Actinomycetota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Adlercreutzia,Bacteria_Actinomycetota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Eggerthella,Bacteria_Actinomycetota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Faecalimonas,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Dorea,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_.Ruminococcus..gnavus.group,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Butyribacter,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_.Eubacterium..ventriosum.group,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae.ND3007.group,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_.Eubacterium..xylanophilum.group,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae.UCG.010,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_.Eubacterium..eligens.group,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_.Eubacterium..ruminantium.group,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_GCA.900066575,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Frisingicoccus,Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae.NK4A136.group,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Enterocloster,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae.UCG.004,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae.UCG.009,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae.FCS020.group,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Marvinbryantia,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_CAG.56,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Fusicatenibacter,Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_.Ruminococcus..gauvreauii.group
Green Acerola 34% Vit C,Vitamin,S15,3,57,115,0,0,9,3,0,154,0,0,4,0,0,84,0,35,0,0,0,5,0,318,8,0,0,0,0,0,0,0,1,1053,61,0,0,0,0,37,1013,10,0,11,0,0,105,0,0,0,2,221,0,0,0,0,18,3,10,0,135,30,109,3,0,24,13,65,0,0,0,0,2141,65,10,19,24,0,0,59,0,41,15,0
Green Acerola 34% Vit C,Vitamin,S14,1,195,20,106,1,12,2,0,59,139,880,0,384,3,9,0,5,2,0,0,6,11,8,5,0,0,54,0,15,0,0,9,10,145,2,3,0,11,112,285,62,1,9,203,115,0,51,60,5,11,0,17,1,0,0,7,0,2,22,43,111,18,18,0,16,13,1,14,0,0,0,2309,354,0,2,14,1,0,61,0,1,8,14
Green Acerola 34% Vit C,Vitamin,S1,3,191,30,1,12,3,7,82,256,26,231,0,0,3,34,4,4,0,9,0,1,0,166,1,0,57,7,0,12,3,0,52,24,645,0,0,0,5,48,235,26,0,19,16,238,45,40,18,1,12,0,0,1,189,12,115,1,13,12,57,1053,10,2,6,8,46,6,11,0,0,4,1698,188,2,4,12,0,0,41,0,0,8,0
Green Acerola 34% Vit C,Vitamin,S14,3,174,30,102,0,3,2,0,59,117,819,2,292,10,16,0,12,6,3,0,1,6,3,8,0,0,64,0,12,0,0,4,0,130,0,2,0,2,132,371,51,4,15,158,116,0,74,78,3,8,1,21,0,0,0,11,0,1,18,49,106,15,21,0,16,28,0,26,0,0,0,2358,342,1,2,15,3,0,89,0,3,18,7
Green Acerola 34% Vit C,Vitamin,S6,1,38,10,14,8,1,0,0,307,30,77,0,282,0,0,2,2,0,0,0,2,0,188,0,0,0,0,0,10,0,0,1,34,58,1,0,0,57,56,548,8,8,0,26,141,25,23,42,1,18,0,0,1,0,0,13,35,5,0,18,797,0,0,0,0,87,82,0,0,2,8,2902,23,35,23,38,0,0,29,0,0,3,0
Green Acerola 34% Vit C,Vitamin,S2,1,37,7,5,0,4,3180,0,182,9,116,6,0,0,23,1,9,0,12,0,6,0,164,14,0,46,11,1,0,9,30,0,22,1,0,1,0,0,27,120,0,0,3,25,135,25,18,10,4,6,347,2,0,12,0,5,1,17,0,372,266,11,0,0,10,9,0,27,0,5,0,548,41,1,22,7,0,9,63,0,36,16,2
Green Acerola 34% Vit C,Vitamin,S2,2,37,8,8,0,5,3002,0,207,10,84,2,0,0,14,0,8,0,12,0,3,0,168,13,0,75,16,0,2,12,33,1,18,0,0,1,0,0,40,181,2,0,3,26,103,26,21,12,6,8,346,0,0,0,0,16,0,13,0,349,262,39,4,0,8,7,0,37,0,13,0,523,53,9,30,17,1,13,76,4,74,17,3
Green Acerola 34% Vit C,Vitamin,S12,3,9,4,0,0,1,988,0,74,67,445,4,0,0,0,0,20,0,14,0,0,0,132,5,0,0,26,0,6,0,0,33,10,130,0,1,0,0,120,962,4,0,31,60,210,35,63,8,0,95,0,1,0,0,1,32,0,7,28,76,2,14,2,57,13,4,136,8,351,16,9,1136,38,8,12,39,1,3,46,0,10,35,0
Green Acerola 34% Vit C,Vitamin,S8,3,22,12,13,1,34,1,881,34,39,380,0,0,0,1,2,14,0,0,0,4,29,6,8,0,0,3,0,35,8,1,25,75,8,0,3,0,3,278,336,5,0,12,128,498,65,51,14,3,5,284,3,0,0,1,28,0,28,1,123,149,5,0,12,33,18,2,19,6,17,0,1566,245,8,14,35,0,5,320,1,9,54,3
Green Acerola 34% Vit C,Vitamin,S15,1,58,86,0,3,11,3,0,152,0,0,3,0,0,65,0,40,0,0,0,2,0,227,3,0,0,0,0,0,0,0,0,1111,39,0,0,0,0,51,1150,7,0,19,0,0,96,0,0,0,0,217,0,0,0,0,32,2,18,0,196,36,129,3,0,32,34,56,0,0,0,0,1917,70,12,26,49,0,0,52,0,34,33,2
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S6,1,38,14,21,8,3,1,0,311,30,74,1,232,0,0,3,3,0,0,0,1,0,178,2,0,0,0,0,0,0,0,11,50,58,0,0,1,46,41,654,9,9,0,44,161,33,22,59,0,13,1,0,0,0,0,14,67,9,0,12,479,0,1,0,0,86,85,0,0,0,9,3019,36,21,14,81,0,0,38,0,0,8,4
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S9,1,63,29,2,5,29,3009,0,251,32,12,0,0,0,0,1,0,1,1,0,2,221,0,7,1,0,24,0,7,0,2,0,1,49,1,0,0,11,5,212,10,2,10,1,31,32,0,10,0,16,447,1,1,0,3,115,7,0,0,50,74,0,0,0,3,1,2,13,0,2,4,877,153,9,9,10,0,0,196,0,0,9,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S8,3,55,18,6,3,59,7,583,35,40,270,0,0,0,2,0,13,0,0,0,4,26,1,18,0,0,15,0,28,9,0,32,228,33,0,3,1,4,201,325,0,4,28,144,362,73,60,4,0,5,188,1,0,0,1,93,0,78,2,106,281,24,1,60,44,43,0,10,17,10,0,1533,227,6,11,34,0,0,485,1,21,48,5
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S6,2,23,10,25,13,1,0,0,362,31,83,0,277,0,0,5,5,0,0,0,1,0,152,5,0,0,0,0,15,0,0,12,43,43,0,0,0,53,45,652,10,5,0,36,132,28,24,47,0,9,0,0,0,0,0,22,66,12,0,18,617,0,0,0,0,106,91,0,0,2,4,2866,40,27,15,66,0,0,19,0,0,3,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S1,1,216,22,6,1,6,0,44,316,23,221,2,0,1,46,0,0,0,1,0,2,0,173,2,4,66,17,0,16,5,0,54,30,626,0,0,0,1,82,257,25,1,15,21,247,43,30,3,2,13,0,0,0,170,2,104,2,16,7,50,982,2,0,2,13,76,15,19,0,0,1,1675,191,2,7,13,0,0,49,0,0,18,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S6,3,54,24,44,15,5,0,0,321,22,64,0,332,0,0,3,8,0,0,0,4,0,233,4,0,0,0,0,9,0,0,3,38,52,1,0,0,84,39,505,15,3,0,46,212,54,31,43,2,14,0,1,2,0,0,22,56,5,0,10,413,0,1,0,0,65,86,0,0,4,8,2941,49,31,19,72,2,0,32,0,0,9,5
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S12,3,15,10,2,0,3,732,0,65,75,337,7,0,0,0,0,9,2,23,0,0,0,97,1,0,0,28,0,0,0,0,51,16,132,0,3,0,1,78,1110,2,0,29,62,290,26,94,1,0,66,4,0,0,0,0,36,1,6,27,84,13,13,6,66,15,1,188,3,388,8,10,989,40,25,12,53,0,0,42,3,26,27,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S14,3,181,21,135,0,2,7,0,64,91,786,5,346,4,5,1,2,2,0,0,3,14,11,1,0,0,46,0,9,0,0,14,3,103,2,4,1,27,132,365,52,5,9,195,103,0,37,109,18,13,0,31,0,0,0,9,0,1,31,49,131,19,27,0,15,42,0,29,0,0,0,2213,356,2,3,13,0,0,112,3,7,16,7
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S14,1,217,9,80,6,4,0,0,69,124,858,0,400,4,11,2,9,0,0,0,3,0,5,16,0,0,70,0,17,0,0,15,1,173,0,5,1,6,120,296,49,3,15,220,120,0,21,72,8,12,0,8,0,0,0,12,0,0,30,48,144,27,22,0,18,30,0,13,0,0,0,2186,304,13,4,17,2,0,95,0,6,21,1
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S5,1,32,142,16,48,0,1,0,197,0,175,27,81,15,0,7,11,10,0,0,0,0,87,11,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,8,0,0,0,0,0,0,81,0,1,0,0,0,0,0,0,24,0,0,38,10,0,78,23,0,14,30,29,0,0,0,1301,19,157,0,31,17,0,16,0,0,0,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S5,2,30,126,43,31,0,1,0,199,0,185,52,71,7,1,16,9,5,1,0,5,0,97,4,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,10,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,34,0,0,38,6,0,58,19,0,6,17,24,0,0,0,1469,12,184,0,26,27,0,11,0,0,0,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S13,3,15,2,3,0,18,3143,0,4,27,109,9,0,0,9,0,42,0,88,0,2,0,83,4,0,0,1,1,4,0,7,0,34,237,0,0,0,0,38,512,3,0,2,48,158,52,15,9,2,10,36,0,0,0,0,10,0,22,1,120,215,3,0,1,0,12,42,14,13,0,0,653,41,6,13,8,0,7,41,1,44,0,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S5,3,19,123,39,37,0,2,0,174,0,197,31,106,11,0,12,23,7,0,0,5,0,138,14,0,0,0,4,0,0,0,0,0,1,0,0,2,58,0,0,9,0,0,0,0,0,0,104,0,0,0,3,0,0,0,0,23,0,0,38,18,0,57,12,0,13,28,27,0,0,0,1596,18,142,0,24,16,0,84,0,0,0,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S4,2,20,15,22,0,4,1,0,4,0,334,0,0,0,7,0,14,2,5,0,4,0,169,9,0,0,28,0,13,8,1,6,74,60,0,0,0,2,94,592,1,0,0,157,219,117,9,10,3,39,391,0,2,0,2,101,0,2,4,219,9,4,3,1,0,14,157,48,98,4,1,2282,522,6,40,20,1,1,21,3,11,16,2
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S16,1,10,1,1,0,4,0,986,21,6,88,19,372,0,12,0,14,6,40,0,1,137,4,27,3,0,7,0,10,11,5,654,273,3,0,7,0,2,98,648,0,0,3,54,82,79,72,10,1,15,20,0,0,0,0,30,0,31,6,68,573,39,14,34,3,9,65,108,50,0,0,1130,37,6,14,14,0,7,35,0,0,4,1
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S3,2,25,3,0,0,1,4499,33,39,4,1,0,0,0,1,0,3,0,0,0,2,0,0,10,0,23,20,0,1,0,45,0,14,49,0,0,0,4,6,115,76,0,3,1,25,50,28,0,0,7,443,0,0,122,1,108,0,14,0,42,99,0,0,0,4,0,3,20,7,2,0,29,26,7,6,11,0,3,73,0,0,0,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S10,3,43,6,0,1,8,4486,0,8,5,59,0,0,0,0,0,0,0,0,0,3,27,0,2,2,0,23,0,4,0,2,2,3,2,0,0,0,7,50,72,25,0,4,7,35,28,18,1,0,6,148,4,0,0,1,84,0,14,0,0,445,10,4,0,2,0,0,0,0,0,0,301,2,15,11,48,0,13,33,1,12,6,16
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S12,1,4,12,1,4,6,1064,0,58,53,435,7,0,0,0,0,6,0,27,0,1,0,135,2,2,0,24,0,12,5,10,55,11,125,0,4,0,0,60,463,4,0,22,50,249,49,119,21,0,85,0,0,0,0,0,8,0,0,30,123,2,14,1,95,6,1,173,9,473,17,8,1149,56,19,6,32,0,4,19,0,4,56,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S1,3,238,34,2,5,6,3,39,250,21,263,3,0,3,37,0,3,0,5,0,1,0,160,2,1,76,4,0,11,2,1,81,17,593,1,2,0,1,66,192,20,0,25,25,323,59,24,6,2,20,1,2,0,99,2,134,2,28,8,52,1003,6,1,5,10,58,17,26,0,0,2,1638,250,3,10,34,0,0,35,0,0,8,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S2,2,30,12,6,6,0,3204,0,165,5,47,6,0,0,31,3,14,2,2,0,1,0,117,7,0,41,7,0,0,3,32,1,43,0,0,1,0,0,34,196,2,1,4,27,113,14,8,6,8,4,331,1,0,32,10,30,0,14,1,273,236,23,0,0,11,6,0,49,0,7,0,478,86,10,40,20,0,10,65,4,154,11,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S12,2,3,7,1,0,2,1148,0,67,50,458,7,0,0,0,0,4,0,27,0,1,0,112,2,0,0,29,1,6,1,0,39,10,89,0,0,0,4,64,525,0,0,24,65,316,39,99,12,0,76,0,1,0,0,1,13,0,6,30,88,5,15,3,99,12,1,189,7,509,21,3,1098,58,29,10,50,0,3,14,0,9,54,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S11,1,150,115,27,23,3,0,0,123,155,104,0,0,0,17,16,2,3,6,0,10,0,217,6,0,198,23,0,8,5,0,7,39,0,0,1,0,8,194,445,11,5,10,22,80,0,0,88,7,10,0,0,2,0,0,15,17,11,0,516,72,18,0,0,19,14,55,78,0,0,0,2696,305,16,24,34,6,2,40,0,0,5,3
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S2,1,52,14,3,1,3,2819,0,190,13,65,5,0,0,24,0,11,1,11,0,1,0,109,8,0,40,12,0,0,7,41,0,40,0,1,5,0,0,51,163,10,0,4,19,94,29,10,10,7,5,425,2,0,50,0,37,0,27,1,391,311,27,0,0,13,8,0,35,0,8,0,501,75,4,25,14,1,19,79,0,122,26,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S13,2,9,4,1,0,24,2765,0,3,39,122,4,1,0,5,0,57,0,54,0,2,0,115,2,0,0,4,0,1,0,10,0,33,250,0,0,0,0,49,646,5,0,7,70,155,58,22,6,3,23,55,0,0,0,0,31,0,31,0,100,316,3,3,4,0,13,37,24,11,1,0,588,50,5,11,13,0,2,79,0,31,4,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S11,2,115,131,46,29,13,4,0,114,165,99,6,0,11,27,9,1,1,1,0,10,0,258,16,0,260,19,1,7,19,1,11,67,0,0,4,2,0,159,373,12,2,14,21,64,0,0,70,6,16,0,0,5,0,1,8,5,10,0,468,44,29,4,0,6,6,47,45,0,0,0,2856,236,9,16,36,1,1,62,2,0,4,8
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S2,3,37,18,4,2,3,2938,0,185,22,49,2,0,0,18,3,20,0,10,0,1,0,133,11,0,63,14,0,0,0,39,3,43,3,0,3,0,1,68,197,0,1,3,12,93,21,15,8,5,6,343,0,0,45,2,36,0,29,0,340,277,24,0,1,17,15,0,42,0,7,0,469,88,2,42,15,0,6,71,2,153,17,1
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S13,1,12,0,0,1,17,3037,0,8,64,103,17,0,0,1,0,44,0,84,0,2,0,38,5,0,0,1,0,0,0,18,0,62,218,0,0,0,0,23,546,0,0,2,39,142,41,7,5,0,46,27,0,0,0,0,16,0,21,0,165,278,6,1,1,1,7,29,17,13,1,0,582,54,5,10,23,0,9,97,1,77,0,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S1,2,223,35,2,4,6,2,34,257,18,203,3,0,0,25,0,5,0,3,0,0,0,156,6,0,62,4,2,24,5,1,52,30,697,1,1,0,4,52,194,14,0,20,17,274,36,22,10,1,14,0,2,0,184,4,106,2,14,6,64,1093,1,0,9,14,56,7,22,0,3,7,1623,232,9,11,18,1,0,35,0,0,11,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S4,1,15,14,23,1,0,0,0,1,0,291,2,0,0,7,0,4,0,0,0,3,0,135,4,0,0,36,0,2,7,2,6,65,50,0,0,0,2,116,653,1,0,1,130,228,96,12,12,4,53,576,0,2,0,0,120,0,8,3,207,25,3,2,2,0,4,170,26,90,12,3,2203,473,13,38,11,0,0,18,0,8,18,2
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S7,1,51,87,36,29,0,0,0,248,0,796,0,19,3,0,0,0,0,0,0,4,54,2,11,1,0,0,1,0,0,2,186,0,37,0,0,0,84,53,109,30,4,6,196,127,0,0,46,30,2,0,0,0,0,0,1,0,9,0,554,116,33,0,28,20,2,36,14,0,5,18,2329,59,5,1,1,0,0,4,0,3,2,4
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S9,3,75,37,6,7,5,3326,0,198,30,24,7,0,0,0,2,0,0,7,0,3,188,3,3,1,0,6,0,12,0,1,1,0,18,0,1,0,15,12,222,1,1,3,0,18,41,0,10,0,16,548,2,0,6,7,109,4,0,0,68,84,0,0,0,14,1,11,8,0,4,11,682,113,5,3,18,2,0,69,0,0,1,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S8,2,34,12,5,2,69,9,659,49,22,282,0,0,0,5,0,8,0,0,0,2,43,3,18,0,0,9,0,20,10,0,20,225,12,0,0,0,0,201,399,1,0,26,96,392,83,60,6,0,14,205,4,0,0,1,110,0,105,2,57,179,14,0,37,25,51,1,31,12,7,0,1646,191,4,16,20,0,6,408,13,22,58,15
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S15,2,29,107,0,2,3,0,0,189,0,1,8,0,0,7,0,6,0,0,0,14,1,408,7,1,0,0,1,0,0,2,0,888,39,0,0,0,0,38,750,8,0,10,0,0,102,0,0,0,0,320,0,3,0,0,11,2,8,0,155,13,168,0,0,26,19,83,0,0,0,0,2471,44,10,42,30,0,0,17,0,26,13,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S9,2,68,25,8,9,15,2802,0,226,16,17,0,0,0,1,0,4,0,0,0,3,214,2,0,1,0,12,0,14,0,3,0,0,51,2,1,0,12,3,239,8,0,8,0,22,44,0,8,0,12,704,4,0,0,11,134,20,0,0,80,117,0,0,0,4,4,10,16,0,2,10,697,180,2,9,18,1,0,164,0,0,5,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S3,3,27,13,1,1,1,4370,21,59,1,0,2,0,0,1,0,5,0,0,0,1,0,0,6,0,22,18,0,6,0,42,4,45,84,0,0,0,4,5,138,72,0,2,2,24,23,24,0,0,10,424,0,0,0,5,137,0,18,0,52,211,0,0,0,5,1,3,15,7,1,0,21,19,13,11,31,0,0,86,1,0,6,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S8,1,40,21,2,0,95,4,626,49,28,315,0,0,0,3,6,35,0,0,0,7,34,8,12,0,0,0,1,16,13,0,25,240,16,0,3,0,0,200,341,1,0,15,139,354,87,44,10,0,5,216,1,0,8,2,70,0,104,3,90,208,8,0,32,24,67,1,12,4,23,0,1567,231,6,9,21,0,4,476,0,20,51,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S14,2,163,23,103,4,5,7,0,66,94,809,0,279,4,9,0,6,6,0,0,4,7,13,5,0,0,52,0,12,0,0,6,1,135,1,0,0,10,153,318,53,0,7,164,126,1,44,62,0,18,0,14,0,0,0,6,0,1,29,45,138,23,8,0,16,12,0,23,0,0,0,2427,378,2,6,21,3,0,90,0,0,24,4
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S15,3,61,64,0,2,9,3,0,188,0,1,5,0,1,92,0,20,0,0,0,5,0,261,5,2,0,0,0,0,0,0,0,903,67,0,0,0,0,37,1242,3,0,18,0,0,108,0,0,0,7,391,0,0,0,0,36,0,38,0,133,36,112,1,0,20,26,52,0,0,0,0,1877,73,14,26,33,0,0,42,0,57,13,0
Acerola red 20% vit C& acerola green vit C 34%,Vitamin (Synergistic),S10,1,61,7,0,3,19,3981,0,6,8,65,0,0,0,1,0,4,0,0,0,1,16,0,3,3,0,29,0,4,0,5,8,13,3,0,0,2,2,80,106,38,1,20,8,48,42,19,0,0,5,134,3,0,0,0,85,0,12,0,1,649,27,2,0,5,3,6,0,0,1,0,337,4,31,16,34,0,8,93,0,12,1,35
